Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2W58HMaCbjcUfZnZaeHtcC,"Memory Lane (Sittin' in da Park)","Illmatic","Nas",1994-04-19,248211,61,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-07T04:46:53Z,"hip hop old school,east coast hip hop,hip hop","Columbia",0.648,0.841,0,-4.322,1,0.212,0.31,0,0.136,0.624,89.564,4
spotify:track:6DPrhGVJ1WTZvM9fKptnGe,"Represent","Illmatic","Nas",1994-04-19,252596,66,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-07T05:00:33Z,"hip hop old school,east coast hip hop,hip hop","Columbia",0.708,0.832,1,-4.964,1,0.318,0.02,0.0000028,0.189,0.618,92.428,4
spotify:track:2CPturRUlpvirYr7VpkXCV,"It Ain't Hard to Tell","Illmatic","Nas",1994-04-19,202106,67,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-07T05:03:56Z,"hip hop old school,east coast hip hop,hip hop","Columbia",0.69,0.729,11,-5.819,0,0.221,0.000017,0.0431,0.152,0.357,91.376,4
spotify:track:6LBpGdlukUARutol7VgWIS,"January 28th","2014 Forest Hills Drive","J. Cole",2014-12-09,242697,69,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T05:41:09Z,"rap","Roc Nation Records LLC",0.597,0.568,5,-8.559,1,0.342,0.242,0,0.0838,0.342,84.052,4
spotify:track:4tqcoej1zPvwePZCzuAjJd,"Wet Dreamz","2014 Forest Hills Drive","J. Cole",2014-12-09,239266,83,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T05:45:47Z,"rap","Roc Nation Records LLC",0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,4
spotify:track:11qa6plS660rrrkf6VJ3cX,"03’ Adolescence","2014 Forest Hills Drive","J. Cole",2014-12-09,264213,65,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T05:50:36Z,"rap","Roc Nation Records LLC",0.528,0.811,1,-6.181,1,0.59,0.395,0,0.274,0.26,70.58,4
spotify:track:52A8OAP8lTQKZCj4Rce92B,"A Tale Of 2 Citiez","2014 Forest Hills Drive","J. Cole",2014-12-09,269721,66,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T05:54:11Z,"rap","Roc Nation Records LLC",0.771,0.536,11,-8.534,1,0.323,0.553,0.00000105,0.294,0.343,94.995,4
spotify:track:5dp2DNJtGuNjwgEtAN6BZd,"St. Tropez","2014 Forest Hills Drive","J. Cole",2014-12-09,257872,60,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T06:04:20Z,"rap","Roc Nation Records LLC",0.63,0.541,9,-9.625,0,0.0692,0.0507,0.0185,0.0659,0.317,84.524,4
spotify:track:7L3yLy4K5CI7AWK2DfAbTv,"Hello","2014 Forest Hills Drive","J. Cole",2014-12-09,219173,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T06:19:54Z,"rap","Roc Nation Records LLC",0.656,0.724,9,-8.432,0,0.208,0.0829,0.0000117,0.106,0.318,159.991,4
spotify:track:5O59s7bCgTFsXDXlWecyQ1,"Apparently","2014 Forest Hills Drive","J. Cole",2014-12-09,292865,71,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T06:23:49Z,"rap","Roc Nation Records LLC",0.802,0.544,5,-9.212,1,0.0686,0.605,0,0.102,0.57,133.992,4
spotify:track:2e3Ea0o24lReQFR4FA7yXH,"Love Yourz","2014 Forest Hills Drive","J. Cole",2014-12-09,211496,78,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-08T06:29:51Z,"rap","Roc Nation Records LLC",0.677,0.638,8,-8.631,1,0.333,0.589,0,0.193,0.435,82.81,4
spotify:track:7795WJLVKJoAyVoOtCWqXN,"I'm Not The Only One","In The Lonely Hour","Sam Smith",2014-05-26,239316,86,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-09T21:40:41Z,"o lado suave do pop","PLG - Capitol",0.678,0.484,5,-5.795,1,0.0361,0.529,0.0000201,0.0766,0.493,82.004,4
spotify:track:2TeLIzFBe3hxkPR5FIQZut,"Like I Can","In The Lonely Hour","Sam Smith",2014-05-26,167065,74,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-09T21:49:16Z,"o lado suave do pop","PLG - Capitol",0.657,0.628,7,-6.627,0,0.0379,0.348,0.0000201,0.124,0.483,99.924,4
spotify:track:4T2qnyKCo9UISjERbIeJQg,"Life Support","In The Lonely Hour","Sam Smith",2014-05-26,173356,50,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-09T21:52:52Z,"o lado suave do pop","PLG - Capitol",0.456,0.473,4,-7.561,0,0.0353,0.492,0.000338,0.136,0.216,119.889,4
spotify:track:1ZjeSBSlwwddWUTa982kBA,"Movimento","O Líder em Movimento","BK;JXNV$",2020-09-08,215151,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T01:29:06Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.527,0.554,4,-7.77,0,0.0974,0.291,0,0.205,0.213,102.087,4
spotify:track:7HcxCyjryyo7rd0xVw1Vfv,"Porcentos 2","O Líder em Movimento","BK;JXNV$",2020-09-08,228494,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T01:53:11Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.595,0.709,7,-6.78,1,0.377,0.378,0,0.251,0.516,93.363,4
spotify:track:6FSOawWa0hnDjIP1gRVm5z,"Visão","O Líder em Movimento","BK;JXNV$;DJ Erick Jay",2020-09-08,223463,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T01:55:18Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.704,0.436,1,-8.073,1,0.391,0.0297,0.00000132,0.42,0.224,93.165,4
spotify:track:3gsBMfj3eT8vW7UNsPdqYg,"Poder","O Líder em Movimento","BK;JXNV$;Deekapz",2020-09-08,243611,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T02:04:03Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.441,0.726,1,-3.037,1,0.266,0.191,0,0.13,0.164,90.025,4
spotify:track:1rZBMTBv5RVrUCSoXizDMt,"Lugar","O Líder em Movimento","BK;JXNV$;Deekapz",2020-09-08,202684,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T02:14:44Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.432,0.732,1,-4.365,1,0.198,0.132,0.0000277,0.883,0.458,67.028,3
spotify:track:5viYjPE1J4BxCwBeY5Jma1,"Universo","O Líder em Movimento","BK;JXNV$;Nansy Silvvz",2020-09-08,256161,5,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-10T02:18:51Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.737,0.711,2,-8.167,1,0.162,0.205,0,0.0981,0.217,124.966,4
spotify:track:644yCChYHf08x4zDin1ViI,"Vago",".155","Costa Gold",2015-11-28,202702,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:25:00Z,"hip hop brasileiro,trap brasileiro,boom bap","Costa Gold",0.663,0.784,9,-7.46,0,0.425,0.602,0,0.103,0.5,87.918,4
spotify:track:6eITYbq8RlVmeckUmLvn8K,"155",".155","Costa Gold;Pedro Lotto",2015-11-28,208615,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:27:20Z,"hip hop brasileiro,trap brasileiro,boom bap,trap funk,trap","Costa Gold",0.756,0.683,6,-9.248,0,0.431,0.408,0,0.0873,0.317,130.03,4
spotify:track:3xj37LCkiliss6t7dezGwd,"A História de João Gatilho",".155","Costa Gold;Billy Billy",2015-11-28,251087,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:32:14Z,"hip hop brasileiro,trap brasileiro,boom bap","Costa Gold",0.664,0.43,10,-9.815,0,0.578,0.416,0,0.116,0.175,83.914,4
spotify:track:6e2uf3kukg8TzUzzk5zhvF,"Dás Arábia",".155","Costa Gold;Neo Beats",2015-11-28,197655,1,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:34:27Z,"hip hop brasileiro,trap brasileiro,boom bap,trap funk,trap","Costa Gold",0.684,0.565,1,-7.693,1,0.401,0.047,0,0.336,0.429,91.569,4
spotify:track:3KcYN618onpaqLlkT6eyDC,"Doce Veneno",".155","Costa Gold;TEAGA",2015-11-28,235989,1,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:39:38Z,"hip hop brasileiro,trap brasileiro,boom bap","Costa Gold",0.545,0.482,9,-6.485,1,0.552,0.359,0,0.0948,0.466,71.722,1
spotify:track:26WEkO8t9MkvuSWVfidYBP,"Backstage",".155","Costa Gold;Haikaiss",2015-11-28,384000,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T01:48:41Z,"hip hop brasileiro,trap brasileiro,boom bap","Costa Gold",0.697,0.767,0,-6.196,1,0.451,0.271,0,0.902,0.843,100.392,4
spotify:track:6J6TJGKJAMditJ3jdHx1RH,"Me Deixa",".155","Costa Gold;Pedro Lotto;Lola Salles",2015-11-28,269648,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-11T05:15:40Z,"hip hop brasileiro,trap brasileiro,boom bap,trap funk,trap","Costa Gold",0.683,0.659,9,-8.228,0,0.445,0.609,0,0.35,0.665,91.198,4
spotify:track:1pdTHjkIgxdWodGpi9YJ5d,"Payday (feat. Young Thug)","Planet Her (Deluxe)","Doja Cat;Young Thug",2021-06-27,212946,48,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:18:21Z,"rap,rap melódico,trap","Kemosabe Records/RCA Records",0.619,0.707,1,-5.791,1,0.0499,0.0366,0.0000754,0.13,0.558,168.995,4
spotify:track:0FYc9DIr89rbzt2WJMvyou,"Get Into It (Yuh)","Planet Her (Deluxe)","Doja Cat",2021-06-27,138293,55,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:22:18Z,"","Kemosabe Records/RCA Records",0.912,0.655,8,-6.029,0,0.162,0.315,0.0000339,0.0894,0.793,91.942,4
spotify:track:6G6ykEzZ1r7V1qrmNdBOVV,"Need to Know","Planet Her (Deluxe)","Doja Cat",2021-06-27,210560,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:26:00Z,"","Kemosabe Records/RCA Records",0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
spotify:track:0bOgWId7cFqBEKnlZct2q6,"Love To Dream","Planet Her (Deluxe)","Doja Cat",2021-06-27,216853,47,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:32:49Z,"","Kemosabe Records/RCA Records",0.734,0.45,6,-7.075,1,0.0824,0.597,0.00000733,0.0964,0.529,135.067,4
spotify:track:7Me3GKpQyEsHwS9xnOrUgM,"You Right","Planet Her (Deluxe)","Doja Cat;The Weeknd",2021-06-27,186173,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:37:27Z,"","Kemosabe Records/RCA Records",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
spotify:track:5MkBYMZGDWAKLHAJesZ6MJ,"Options (feat. JID)","Planet Her (Deluxe)","Doja Cat;JID",2021-06-27,159160,49,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:42:53Z,"","Kemosabe Records/RCA Records",0.842,0.522,7,-7.844,1,0.0985,0.293,0.0000691,0.107,0.285,132.986,4
spotify:track:2VT56hhAcF0D3lGx9PUthf,"Ain't Shit","Planet Her (Deluxe)","Doja Cat",2021-06-27,174253,59,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-13T21:46:00Z,"","Kemosabe Records/RCA Records",0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097,4
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,"Touch The Sky","Late Registration","Kanye West;Lupe Fiasco",2005-08-30,236600,80,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:36:18Z,"rap","Roc-A-Fella",0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56,1
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,"Gold Digger","Late Registration","Kanye West;Jamie Foxx",2005-08-30,207626,82,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:40:24Z,"rap","Roc-A-Fella",0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,4
spotify:track:6vB49BJ70zBpDrrAPwdaB8,"Drive Slow","Late Registration","Kanye West;Paul Wall;GLC",2005-08-30,272226,62,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:45:12Z,"rap,southern hip hop,crunk","Roc-A-Fella",0.593,0.593,11,-8.216,1,0.289,0.0306,0.00000994,0.229,0.488,81.291,1
spotify:track:4fRTe59xEeNHT4uyAGsV27,"Crack Music","Late Registration","Kanye West;The Game",2005-08-30,270866,57,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:52:26Z,"rap,west coast hip hop,hip hop old school,gangster rap,hip hop","Roc-A-Fella",0.726,0.712,11,-6.288,0,0.209,0.00975,0.000477,0.345,0.554,168.121,5
spotify:track:2DHNCWZYmVr1Lv08q5b0kB,"Roses","Late Registration","Kanye West",2005-08-30,245866,68,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:55:58Z,"rap","Roc-A-Fella",0.723,0.465,3,-6.454,0,0.0952,0.259,0.000027,0.108,0.513,97.702,4
spotify:track:25K9cWrxNv991UYiOzBJqR,"Bring Me Down","Late Registration","Kanye West;Brandy",2005-08-30,198973,57,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T01:59:33Z,"rap,r&b","Roc-A-Fella",0.385,0.691,6,-6.919,0,0.0924,0.00592,0,0.595,0.352,111.278,5
spotify:track:34KUIBsIUiPV7oCIzSdDAU,"Diamonds From Sierra Leone - Remix","Late Registration","Kanye West;JAŸ-Z",2005-08-30,233400,64,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T02:09:02Z,"rap,hip hop,east coast hip hop","Roc-A-Fella",0.672,0.814,7,-3.768,1,0.27,0.258,0,0.164,0.379,97.043,4
spotify:track:46fk9wjYcPm0sgym2b7EEE,"We Major","Late Registration","Kanye West;Nas;Really Doe",2005-08-30,448000,67,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T02:12:46Z,"rap,hip hop old school,east coast hip hop,hip hop","Roc-A-Fella",0.234,0.88,11,-3.66,0,0.123,0.0107,0,0.045,0.216,85.641,4
spotify:track:46OFHBw45fNi7QNjSetITR,"Hey Mama","Late Registration","Kanye West",2005-08-30,305066,65,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T02:19:50Z,"rap","Roc-A-Fella",0.583,0.754,7,-6.993,1,0.223,0.0593,0,0.113,0.347,95.784,4
spotify:track:7jAxGkXU58FwNMjqoMahn7,"Celebration","Late Registration","Kanye West",2005-08-30,198440,58,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T02:25:56Z,"rap","Roc-A-Fella",0.295,0.776,10,-4.199,1,0.213,0.0164,0.00000141,0.118,0.35,79.992,4
spotify:track:0u9ElGmMm5upFANfxehLRJ,"RUNNING (feat. Ashira)","RUNNING","Febem;CESRV;Ashira",2019-07-05,135663,29,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T13:43:50Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.655,0.488,4,-13.442,1,0.393,0.785,0.0000104,0.854,0.507,80.028,4
spotify:track:4xD8fQRMbhcYMiuxXcT7FX,"QUEM NÃO PODE ERRAR SOU EU","RUNNING","Febem;CESRV",2019-07-05,108041,35,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T13:47:16Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.878,0.563,6,-6.145,0,0.306,0.154,0.00029,0.0746,0.602,160.006,4
spotify:track:7oI2QctH7TjEKm89p4nsGB,"TUDO OU NADA","RUNNING","Febem;CESRV",2019-07-05,146849,27,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T14:01:20Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.721,0.429,5,-6.355,0,0.492,0.149,0.00000911,0.0824,0.258,113.28,5
spotify:track:2jUMMa2WZUflYWQtONXF39,"CAMISA DE TIME","RUNNING","Febem;CESRV",2019-07-05,204178,28,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T14:02:55Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.796,0.67,10,-6.754,0,0.132,0.0734,0.00275,0.0895,0.639,79.984,4
spotify:track:3baWixC387F5k4NTEjhbmq,"FÉ DO JÓ","RUNNING","Febem;CESRV",2019-07-05,219939,30,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T14:08:13Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.804,0.816,8,-4.994,0,0.184,0.0155,0.000174,0.0746,0.672,76.957,4
spotify:track:1zjcgneB5JVFWzP5Gj1rhm,"TRACKSUIT","RUNNING","Febem;CESRV",2019-07-05,194786,33,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-14T14:16:10Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.887,0.747,2,-5.503,1,0.295,0.0881,0.00019,0.442,0.596,138.028,4
spotify:track:1wTuMYmA3AJC7zKg6cuu19,"Principia (feat. Fabiana Cozza, Pastor Henrique Vieira & Pastoras do Rosário)","AmarElo","Emicida;Fabiana Cozza;Pastor Henrique Vieira;Pastoras do Rosário",2019-10-30,355866,55,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T21:59:59Z,"hip hop brasileiro,nova mpb,samba,axé,folk tradicional","Sony Music Entertainment",0.513,0.654,8,-4.979,1,0.338,0.725,0,0.171,0.592,127.842,4
spotify:track:78m3BiWZ2dLGzElYwrIfFD,"Pequenas Alegrias da Vida Adulta (feat. Marcos Valle e Thiago Ventura)","AmarElo","Emicida;Marcos Valle;Thiago Ventura",2019-10-30,292013,52,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:07:52Z,"hip hop brasileiro,nova mpb,bossa nova,jazz brasileiro","Sony Music Entertainment",0.752,0.662,4,-8.011,0,0.485,0.56,0,0.0668,0.695,81.912,4
spotify:track:4yEBOuDHhrFeGXyXNJ3C4y,"Quem Tem Um Amigo (Tem Tudo) (feat. Zeca Pagodinho & Tokyo Ska Paradise Orchestra)","AmarElo","Emicida;Zeca Pagodinho;Tokyo Ska Paradise Orchestra",2019-10-30,249000,51,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:15:22Z,"hip hop brasileiro,nova mpb,samba,pagode,ska,orquestral,rocksteady,ska punk","Sony Music Entertainment",0.811,0.899,1,-5.488,0,0.14,0.629,0,0.279,0.938,139.02,4
spotify:track:3aXbjjFVHC86pSZey62vbS,"Cananéia, Iguape e Ilha Comprida","AmarElo","Emicida",2019-10-30,335600,47,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:21:35Z,"hip hop brasileiro,nova mpb","Sony Music Entertainment",0.501,0.697,3,-6.216,1,0.404,0.511,0,0.347,0.794,147.982,4
spotify:track:6s41mmffsLaUXVkk8wzo2W,"9nha (feat. Drik Barbosa)","AmarElo","Emicida;Drik Barbosa",2019-10-30,177480,43,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:24:45Z,"hip hop brasileiro,nova mpb","Sony Music Entertainment",0.493,0.795,9,-6.469,1,0.229,0.304,0.0000441,0.105,0.663,76.575,4
spotify:track:0lllhIvFD2afwVh1nU1WLU,"Ismália (feat. Larissa Luz & Fernanda Montenegro)","AmarElo","Emicida;Larissa Luz;Fernanda Montenegro",2019-10-30,357760,45,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:28:42Z,"hip hop brasileiro,nova mpb","Sony Music Entertainment",0.573,0.726,6,-7.473,0,0.322,0.155,0.00000191,0.0792,0.364,155.97,4
spotify:track:2iCQmixyFnDaOSvs0Fszr7,"Eminência Parda (feat. Dona Onete, Jé Santiago & Papillon)","AmarElo","Emicida;Dona Onete;Jé;Papillon",2019-10-30,244186,44,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:35:18Z,"hip hop brasileiro,nova mpb,tecnobrega,brega,trap brasileiro,trap,hip-hop português","Sony Music Entertainment",0.796,0.782,10,-5.516,0,0.129,0.354,0,0.0996,0.291,120.032,4
spotify:track:5p3LIyy38s0QQNoSTwbZXX,"AmarElo (Sample: Sujeito de Sorte - Belchior)","AmarElo","Emicida;Majur;Pabllo Vittar",2019-10-30,320800,55,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:37:52Z,"hip hop brasileiro,nova mpb,axé,pop nacional,funk pop,tecnobrega","Sony Music Entertainment",0.552,0.762,8,-6.367,1,0.361,0.0384,0.00000863,0.0239,0.512,172.086,4
spotify:track:6Uwo3QnEz0GJFFIYnQI8ak,"Libre","AmarElo","Emicida;Ibeyi",2019-10-30,169706,37,false,8jtopaclkzi6fkcxvnzy3t27q,2022-10-16T22:43:43Z,"hip hop brasileiro,nova mpb","Sony Music Entertainment",0.726,0.89,7,-4.787,1,0.269,0.272,0.00028,0.397,0.815,144.883,4
spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,"Where Ya At (feat. Drake)","DS2 (Deluxe)","Future;Drake",2015-07-17,208026,66,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T12:18:30Z,"rap","Epic/Freebandz/A1",0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,4
spotify:track:4Bt9yX2Gq7Q1biRF45EN1C,"Lil One","DS2 (Deluxe)","Future",2015-07-17,207986,53,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T12:53:53Z,"rap","Epic/Freebandz/A1",0.84,0.411,6,-8.24,0,0.212,0.308,0.0034,0.138,0.155,140.013,4
spotify:track:7sGZDsOCYpvqkIv8eH4jOG,"Slave Master","DS2 (Deluxe)","Future",2015-07-17,199746,57,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T13:12:18Z,"rap","Epic/Freebandz/A1",0.637,0.521,1,-7.437,1,0.11,0.337,0.00786,0.33,0.0781,139.963,4
spotify:track:6ycYqFnXnjMOwMvEMbEpUk,"Blow a Bag","DS2 (Deluxe)","Future",2015-07-17,194240,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T14:58:37Z,"rap","Epic/Freebandz/A1",0.793,0.607,4,-6.488,0,0.082,0.218,0.00000495,0.348,0.15,140.992,4
spotify:track:1RxR1IwTzgPlBcLn61LT1u,"Colossal","DS2 (Deluxe)","Future",2015-07-17,183760,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T15:01:00Z,"rap","Epic/Freebandz/A1",0.769,0.534,4,-6.502,0,0.0478,0.584,0,0.138,0.123,130.022,4
spotify:track:2onCHFrhTinyUc6OawwU4Z,"Rich $ex","DS2 (Deluxe)","Future",2015-07-17,240160,62,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-17T15:04:18Z,"rap","Epic/Freebandz/A1",0.758,0.482,6,-11.202,0,0.168,0.148,0.00000688,0.135,0.0977,111.896,4
spotify:track:5XJciZ5Bj0IjPrcnNU7gvB,"Get Ugly","My Turn (Deluxe)","Lil Baby",2020-05-01,155832,44,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T01:31:11Z,"","Quality Control/Motown Records",0.68,0.414,1,-6.944,0,0.223,0.177,0,0.178,0.0734,148.029,4
spotify:track:0ofKF8HdQu845qKzRRCjtt,"Grace (feat. 42 Dugg)","My Turn (Deluxe)","Lil Baby;42 Dugg",2020-05-01,203438,54,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T01:42:34Z,"","Quality Control/Motown Records",0.824,0.513,10,-6.263,0,0.36,0.384,0,0.109,0.179,123.023,4
spotify:track:4P1GuhD2Su9jjyRDPdbeUf,"Woah","My Turn (Deluxe)","Lil Baby",2020-05-01,183011,59,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T01:44:12Z,"","Quality Control/Motown Records",0.883,0.599,11,-5.551,1,0.248,0.0177,0,0.179,0.413,142.976,4
spotify:track:05k3Qr01HMplh2nCCg7KYk,"Emotionally Scarred","My Turn (Deluxe)","Lil Baby",2020-05-01,197529,50,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T01:55:39Z,"","Quality Control/Motown Records",0.585,0.641,6,-4.269,0,0.133,0.0286,0,0.316,0.266,88.284,4
spotify:track:1cyAB7KGiNHIqY6A9SyFaU,"Commercial (feat. Lil Uzi Vert)","My Turn (Deluxe)","Lil Baby;Lil Uzi Vert",2020-05-01,214214,54,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:00:46Z,"rap melódico,rage rap","Quality Control/Motown Records",0.892,0.486,11,-8.636,0,0.384,0.0481,0,0.146,0.529,120.995,4
spotify:track:7nk0dNiKc4rB9jTiXT3V46,"Sum 2 Prove","My Turn (Deluxe)","Lil Baby",2020-05-01,205760,51,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:12:07Z,"","Quality Control/Motown Records",0.827,0.552,4,-7.571,0,0.274,0.0169,0,0.122,0.408,124.011,4
spotify:track:6Q34rDGhBgUK0KlOsnU0Ls,"Consistent","My Turn (Deluxe)","Lil Baby",2020-05-01,181011,42,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:22:13Z,"","Quality Control/Motown Records",0.817,0.439,0,-7.635,1,0.506,0.00434,0,0.282,0.215,149.967,4
spotify:track:04saBwtbgsgmnrUt5WhuxA,"Hurtin","My Turn (Deluxe)","Lil Baby",2020-05-01,163652,43,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:29:11Z,"","Quality Control/Motown Records",0.813,0.422,6,-8.788,0,0.342,0.0624,0.00000141,0.137,0.159,93.877,4
spotify:track:1rX2V3ULhgO5eRRMWMc820,"Forget That (feat. Rylo Rodriguez)","My Turn (Deluxe)","Lil Baby;Rylo Rodriguez",2020-05-01,167171,45,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:31:04Z,"","Quality Control/Motown Records",0.897,0.573,8,-8.017,1,0.407,0.0498,0.00000548,0.122,0.765,150.086,4
spotify:track:6heRfvHrUIIPx9TqRg8SCq,"Humble","My Turn (Deluxe)","Lil Baby",2020-05-01,191583,63,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:45:35Z,"","Quality Control/Motown Records",0.555,0.614,5,-5.715,1,0.44,0.17,0,0.267,0.372,80.03,4
spotify:track:3UyjIh2AKIz5mzjzcwDfP2,"Get Money","My Turn (Deluxe)","Lil Baby",2020-05-01,167915,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-18T02:48:30Z,"","Quality Control/Motown Records",0.559,0.684,6,-6.009,0,0.232,0.0342,0,0.162,0.249,150.059,4
spotify:track:4Y2Fc21SqMaqTcJSt69oSQ,"If I Die 2Nite","Me Against The World","2Pac",1995-03-14,241800,56,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-20T21:01:18Z,"hip hop old school,gangster rap,west coast hip hop,g-funk,hip hop","Interscope",0.914,0.726,8,-6.942,0,0.288,0.21,0.0000072,0.0496,0.686,91.026,4
